orig_food_common_name,orig_source_name,orig_content,cas_number
MORNINGSTAR FARMS Spicy Black Bean Burger,"Sodium, Na",520.0,[Na]
MORNINGSTAR FARMS Spicy Black Bean Burger,"Potassium, K",380.0,[K+]
MORNINGSTAR FARMS Tomato & Basil Pizza Burger,"Sugars, total",2400.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
MORNINGSTAR FARMS Tomato & Basil Pizza Burger,"Vitamin A, IU",425.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
MORNINGSTAR FARMS Tomato & Basil Pizza Burger,"Sodium, Na",389.0,[Na]
MORNINGSTAR FARMS Veggie Breakfast Bacon Strips,"Sodium, Na",1463.0,[Na]
MORNINGSTAR FARMS Veggie Breakfast Bacon Strips,"Sugars, total",800.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
MORNINGSTAR FARMS Veggie Breakfast Bacon Strips,"Phosphorus, P",285.0,P
MORNINGSTAR FARMS Veggie Breakfast Sausage Links,"Sugars, total",1000.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
MORNINGSTAR FARMS Veggie Breakfast Sausage Links,"Sodium, Na",670.0,[Na]
MORNINGSTAR FARMS Veggie Breakfast Sausage Links,"Potassium, K",109.0,[K+]
MORNINGSTAR FARMS Veggie Breakfast Sausage Patties,"Sugars, total",1700.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
MORNINGSTAR FARMS Veggie Breakfast Sausage Patties,"Sodium, Na",671.0,[Na]
MORNINGSTAR FARMS Veggie Breakfast Sausage Patties,"Potassium, K",328.0,[K+]
MORNINGSTAR FARMS Veggie Italian Style Sausage,"Sugars, total",1000.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
MORNINGSTAR FARMS Veggie Italian Style Sausage,"Sodium, Na",549.0,[Na]
MORNINGSTAR FARMS Veggie Italian Style Sausage,"Potassium, K",194.0,[K+]
MORNINGSTAR FARMS Veggie Sweet and Sour Chik'n,"Sugars, total",4200.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
MORNINGSTAR FARMS Veggie Sweet and Sour Chik'n,"Vitamin A, IU",440.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
MORNINGSTAR FARMS Veggie Sweet and Sour Chik'n,"Sodium, Na",192.0,[Na]
Macadamia,OLEIC-ACID,44441.0,CCCCCCCC\C=C\CCCCCCCC(O)=O
Macadamia,EICOSENOIC-ACID,1951.25,CCCCCCCC\C=C/CCCCCCCCCC(O)=O
Macadamia,GLUTAMIC-ACID,1807.5,N[C@@H](CCC(O)=O)C(O)=O
Macaroni,Starch (dextrins and glycogen),73900.0,OCC1OC(O)C(O)C(O)C1O
Macaroni,Starch,62450.0,OCC1OC(O)C(O)C(O)C1O
Macaroni,Glutamic acid,4700.0,N[C@@H](CCC(O)=O)C(O)=O
Macaroni and Cheese,Starch,11440.0,OCC1OC(O)C(O)C(O)C1O
Macaroni and Cheese,"Sugars, total",1410.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Macaroni and cheese,Starch,13710.0,OCC1OC(O)C(O)C(O)C1O
Macaroni and cheese,"Sugars, total",1530.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Macaroni and cheese,Lactose,1230.0,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O
Macaroni and cheese dinner with dry sauce mix,Starch,52600.0,OCC1OC(O)C(O)C(O)C1O
Macaroni and cheese dinner with dry sauce mix,"Sugars, total",9610.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Macaroni and cheese loaf,Glutamic acid,2481.0,N[C@@H](CCC(O)=O)C(O)=O
Macaroni and cheese loaf,Leucine,904.0,CC(C)CC(N)C(O)=O
Macaroni and cheese loaf,Aspartic acid,876.0,N[C@@H](CC(O)=O)C(O)=O
Mace,STARCH,31700.0,OCC1OC(O)C(O)C(O)C1O
Mace,EO,9500.0,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3
Mackerel,"C18:1, n-9",3370.0,CCCCCCCC\C=C\CCCCCCCC(O)=O
Mackerel,"C22:6, n-3",3350.0,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(O)=O
Madeira,Alcohol (ethanol),18000.0,CCO
Madeira,"Carbohydrates, added sugar (sucrose)",10000.0,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
Madeira,Potassium (K),100.0,[K+]
Maize,Ferulic acid,170.642484029,[H]\C(=C(/[H])C1=CC(OC)=C(O)C=C1)C(O)=O
Maize,24-Methylcholestanol ferulate,100.0,COC1=C(O)C=CC(\C=C\C(=O)O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CCC5C4CC[C@@]3([H])C2)[C@H](C)CCC(C)C(C)C)=C1
Malabar spinach,"Vitamin A, IU",1158.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Malabar spinach,"Potassium, K",256.0,[K+]
Malabar spinach,"Calcium, Ca",124.0,[Ca++]
Malanga,STARCH,53132.0,OCC1OC(O)C(O)C(O)C1O
Malanga,POTASSIUM,2179.0,[K+]
Malanga,PHOSPHORUS,1951.3,P
Malt beverage,"Sugars, total",8050.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Malt beverage,"Alcohol, ethyl",300.0,CCO
Malt beverage,"Phosphorus, P",16.0,P
Malted drink mix,"Sugars, total",70560.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Mamey,SUCROSE,5500.0,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
Mamey,POTASSIUM,193.75,[K+]
Mamey,ASCORBIC-ACID,80.75,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO
Mammy-apple,"Vitamin A, IU",230.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Mammy-apple,"Potassium, K",47.0,[K+]
Mammy-apple,Lysine,37.0,NCCCC[C@H](N)C(O)=O
Mandarin,SUGARS,9150.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Mandarin,EO,1000.0,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3
Mandarin,LIMONENE,795.0,CC(=C)C1CCC(C)=CC1
Mango,STARCH,72800.0,OCC1OC(O)C(O)C(O)C1O
Mango,SUGARS,15850.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Mango,GALLOTANNIC-ACID|TANNIN,15000.0,OC1=CC(=CC(O)=C1O)C(=O)OC1=CC(=CC(O)=C1O)C(=O)OCC1OC(OC(=O)C2=CC(O)=C(O)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C2)C(OC(=O)C2=CC(O)=C(O)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C2)C(OC(=O)C2=CC(O)=C(O)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C2)C1OC(=O)C1=CC(O)=C(O)C(OC(=O)C2=CC(O)=C(O)C(O)=C2)=C1
Mango nectar,"Sugars, total",12450.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Mango nectar,Fructose,5560.0,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O
Mango nectar,Glucose (dextrose),5310.0,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O
Mangos,"Sugars, total",7900.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Mangos,Sucrose,5280.0,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
Mangos,Fructose,2000.0,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O
Mangosteen,SUGARS,56210.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Mangosteen,POTASSIUM,495.5,[K+]
Mangosteen,PHYTIN,387.5,OP(O)(=O)O[C@H]1[C@H](OP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@@H]1OP(O)(O)=O
Maracuya,LINOLEIC-ACID,13777.0,[H]\C(CCCCC)=C(/[H])C\C([H])=C(/[H])CCCCCCCC(O)=O
Maracuya,PECTIN,8200.0,O[C@H]1O[C@@H]([C@H](O[C@H]2O[C@@H]([C@H](O[C@H]3O[C@@H]([C@H](O)[C@H](O)[C@H]3O)C(O)=O)[C@H](O)[C@H]2O)C(O)=O)[C@H](O)[C@H]1O)C(O)=O
Maracuya,OLEIC-ACID,4370.0,CCCCCCCC\C=C\CCCCCCCC(O)=O
Maraschino cherries,"Sugars, total",38770.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Maraschino cherries,"Calcium, Ca",54.0,[Ca++]
Maraschino cherries,"Vitamin A, IU",45.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Margarine,"C18:2, n-6",41000.0,[H]\C(CCCCC)=C(/[H])C\C([H])=C(/[H])CCCCCCCC(O)=O
Margarine,"C18:1, n-9",25900.0,CCCCCCCC\C=C\CCCCCCCC(O)=O
Margarine,"18:2 n-6 c,c",21522.0,[H]\C(CCCCC)=C(/[H])C\C([H])=C(/[H])CCCCCCCC(O)=O
Margarine Spread,"18:2 n-6 c,c",17355.0,[H]\C(CCCCC)=C(/[H])C\C([H])=C(/[H])CCCCCCCC(O)=O
Margarine Spread,"18:3 n-3 c,c,c (ALA)",2121.0,CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O
Margarine Spread,"Sodium, Na",646.0,[Na]
Margarine-like,"18:2 n-6 c,c",20861.0,[H]\C(CCCCC)=C(/[H])C\C([H])=C(/[H])CCCCCCCC(O)=O
Margarine-like,"Sugars, total",16700.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Margarine-like,"Vitamin A, IU",4322.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Margarine-like shortening,"18:2 n-6 c,c",5491.0,[H]\C(CCCCC)=C(/[H])C\C([H])=C(/[H])CCCCCCCC(O)=O
Margarine-like shortening,"Sodium, Na",864.0,[Na]
Margarine-like shortening,"18:3 n-3 c,c,c (ALA)",493.0,CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O
Margarine-like spread,"18:2 n-6 c,c",14917.0,[H]\C(CCCCC)=C(/[H])C\C([H])=C(/[H])CCCCCCCC(O)=O
Margarine-like spread with yogurt,"Vitamin A, IU",3577.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Margarine-like spread with yogurt,"Vitamin A, RAE",819.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Margarine-like vegetable-oil spread,"Vitamin A, IU",3577.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Margarine-like vegetable-oil spread,"Vitamin A, RAE",819.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Margarine-like vegetable-oil spread,"Sodium, Na",785.0,[Na]
Marjoram,ROSMARINIC-ACID,3300.0,[H]\C(=C(\[H])C1=CC(O)=C(O)C=C1)C(=O)OC(CC1=CC(O)=C(O)C=C1)C(O)=O
Marjoram,LINOLENIC-ACID,2750.0,CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O
Marjoram,CALCIUM,2077.5,[Ca++]
Marmalade,"Sugars, total",66200.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Marmalade,"Carbohydrates, added sugar (sucrose)",65000.0,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
Marmalade,"Vitamin A, IU",62.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Marshmellows,"Sugars, total",69000.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Marshmellows,Sucrose,47400.0,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
Marshmellows,Glucose,11500.0,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O
Marzipan,"Sugars, total",42000.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Marzipan,"Carbohydrates, added sugar (sucrose)",40000.0,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
Marzipan,"C18:1, n-9",17800.0,CCCCCCCC\C=C\CCCCCCCC(O)=O
Marzipanproduct,"Sugars, total",39000.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Marzipanproduct,Potassium (K),218.0,[K+]
Marzipanproduct,Calcium (Ca),101.0,[Ca++]
Mashu roots,"Phosphorus, P",67.0,P
Mashu roots,"Vitamin A, IU",16.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Mashu roots,"Vitamin C, total ascorbic acid",11.0,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO
Mat Bean,STARCH,26600.0,OCC1OC(O)C(O)C(O)C1O
Mat Bean,CALCIUM,2355.0,[Ca++]
Mayonnaise,"C18:1, n-9",41900.0,CCCCCCCC\C=C\CCCCCCCC(O)=O
Mayonnaise,"C18:2, n-6",18000.0,[H]\C(CCCCC)=C(/[H])C\C([H])=C(/[H])CCCCCCCC(O)=O
Mayonnaise,"Sugars, total",4200.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Mayonnaise dressing,"Sodium, Na",486.0,[Na]
Mayonnaise dressing,"Sugars, total",300.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Mayonnaise dressing,"Phosphorus, P",25.0,P
McDONALD'S,Fructose,37880.0,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O
McDONALD'S,"Sugars, total",6580.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
McDONALD'S,"18:2 n-6 c,c",2028.0,[H]\C(CCCCC)=C(/[H])C\C([H])=C(/[H])CCCCCCCC(O)=O
McDONALD'S Bacon Ranch Salad with Crispy Chicken,"Vitamin A, IU",2485.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
McDONALD'S Bacon Ranch Salad with Crispy Chicken,"Sugars, total",1530.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
McDONALD'S Bacon Ranch Salad with Crispy Chicken,"Sodium, Na",295.0,[Na]
Meal supplement drink,Sucrose,6060.0,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
Meal supplement drink,Lactose,3410.0,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O
Meal supplement drink,Starch,1400.0,OCC1OC(O)C(O)C(O)C1O
Meat balls,Sodium (Na),590.0,[Na]
Meat balls,Potassium (K),140.0,[K+]
Meat drippings (lard,"Sodium, Na",545.0,[Na]
Meat drippings (lard,12:0,362.0,CCCCCCCCCCCC(O)=O
Meat drippings (lard,Cholesterol,101.0,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C
Meat extender,Glutamic acid,8668.0,N[C@@H](CCC(O)=O)C(O)=O
Meat extender,Aspartic acid,4745.0,N[C@@H](CC(O)=O)C(O)=O
Meat extender,Leucine,3263.0,CC(C)CC(N)C(O)=O
Meat extract,Sodium (Na),22500.0,[Na]
Meat extract,Starch (dextrins and glycogen),10900.0,OCC1OC(O)C(O)C(O)C1O
Meat extract,Glycine,5400.0,NCC(O)=O
Meatballs,"Sugars, total",1250.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Meatballs,"Sodium, Na",550.0,[Na]
Meatballs,"Phosphorus, P",344.0,P
Medlar,Procyanidin dimer B2,0.779999971,[H][C@]1([C@@H](O)[C@H](OC2=CC(O)=CC(O)=C12)C1=CC(O)=C(O)C=C1)C1=C(O)C=C(O)C2=C1O[C@@H]([C@H](O)C2)C1=CC(O)=C(O)C=C1
Medlar,Procyanidin trimer C1,0.519999981,[H][C@]1([C@@H](O)[C@H](OC2=CC(O)=CC(O)=C12)C1=CC(O)=C(O)C=C1)C1=C2O[C@@H]([C@H](O)[C@@]([H])(C3=C(O)C=C(O)C4=C3O[C@@H]([C@H](O)C4)C3=CC(O)=C(O)C=C3)C2=C(O)C=C1O)C1=CC(O)=C(O)C=C1
Medlar,(-)-Epicatechin 3-O-gallate,0.22999999899999998,OC1=CC(O)=C2C[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC2=C1)C1=CC=C(O)C(O)=C1
Melon,"Sugars, total",4300.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Melon,Fructose,1500.0,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O
Melon,Sucrose,1450.0,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
Melon balls,"Vitamin A, IU",1774.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Melon balls,"Potassium, K",280.0,[K+]
Melon balls,"Vitamin A, RAE",89.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Melons,"Sugars, total",8120.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Mexican oregano,Pinocembrin,499.33333206199995,OC1=CC(O)=C2C(=O)CC(OC2=C1)C1=CC=CC=C1
Mexican oregano,Naringenin,371.999989827,[H][C@]1(CC(=O)C2=C(O1)C=C(O)C=C2O)C1=CC=C(O)C=C1
Mexican oregano,Luteolin 7-O-glucoside,297.666666667,OC[C@H]1O[C@@H](OC2=CC3=C(C(O)=C2)C(=O)C=C(O3)C2=CC=C(O)C(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O
Milk,Lactose,50800.0,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O
Milk,"Sugars, total",50800.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Milk,Glutamic acid,5512.0,N[C@@H](CCC(O)=O)C(O)=O
Milk and cereal bar,"Sugars, total",45970.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Milk and cereal bar,12:0,2720.0,CCCCCCCCCCCC(O)=O
Milk and cereal bar,"Vitamin A, IU",627.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Milk dessert,"Sugars, total",37700.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Milk dessert,"Potassium, K",333.0,[K+]
Milk dessert,"Calcium, Ca",154.0,[Ca++]
Milk dessert bar,"Sugars, total",22060.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Milk dessert bar,"Vitamin A, IU",424.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Milk dessert bar,"Potassium, K",316.0,[K+]
Milk shakes,"Sugars, total",20850.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Milk shakes,Glutamic acid,808.0,N[C@@H](CCC(O)=O)C(O)=O
Milk substitutes,12:0,1421.0,CCCCCCCCCCCC(O)=O
Milk substitutes,Glutamic acid,398.0,N[C@@H](CCC(O)=O)C(O)=O
Milk substitutes,Proline,197.0,OC(=O)[C@@H]1CCCN1
Millet,Glutamic acid,2500.0,N[C@@H](CCC(O)=O)C(O)=O
Millet,Leucine,1600.0,CC(C)CC(N)C(O)=O
Millet,Alanine,986.0,C[C@H](N)C(O)=O
Millet flour,Starch,69880.0,OCC1OC(O)C(O)C(O)C1O
Millet flour,Glutamic acid,2599.0,N[C@@H](CCC(O)=O)C(O)=O
Millet flour,"18:2 n-6 c,c",2549.0,[H]\C(CCCCC)=C(/[H])C\C([H])=C(/[H])CCCCCCCC(O)=O
Miso,"Sugars, total",6200.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Miso,Fructose,6000.0,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O
Miso,"Sodium, Na",3728.0,[Na]
Mixed vegetable and fruit juice drink,"Sugars, total",2100.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Mixed vegetable and fruit juice drink,"Vitamin A, IU",2083.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Mixed vegetable and fruit juice drink,"Vitamin A, RAE",104.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Molasses,"Sugars, total",55490.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Molasses,Sucrose,29400.0,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
Molasses,Fructose,12790.0,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O
Mollusks,Glutamic acid,7339.0,N[C@@H](CCC(O)=O)C(O)=O
Mollusks,Aspartic acid,5127.0,N[C@@H](CC(O)=O)C(O)=O
Mollusks,Arginine,4936.0,N[C@@H](CCCNC(N)=N)C(O)=O
Mortadella,Glutamic acid,2619.0,N[C@@H](CCC(O)=O)C(O)=O
Mortadella,Aspartic acid,1580.0,N[C@@H](CC(O)=O)C(O)=O
Mortadella,Glycine,1318.0,NCC(O)=O
Mothbeans,Leucine,1541.0,CC(C)CC(N)C(O)=O
Mothbeans,Lysine,1248.0,NCCCC[C@H](N)C(O)=O
Mothbeans,"Potassium, K",1191.0,[K+]
Mother's loaf,Glutamic acid,2294.0,N[C@@H](CCC(O)=O)C(O)=O
Mother's loaf,Aspartic acid,1278.0,N[C@@H](CC(O)=O)C(O)=O
Mother's loaf,Lysine,1178.0,NCCCC[C@H](N)C(O)=O
Mountain Yam,POTASSIUM,1445.25,[K+]
Mountain Yam,GLUTAMIC-ACID,507.75,N[C@@H](CCC(O)=O)C(O)=O
Mountain Yam,ASPARTIC-ACID,434.5,N[C@@H](CC(O)=O)C(O)=O
Mountain yam,"Potassium, K",495.0,[K+]
Mountain yam,"Sodium, Na",248.0,[Na]
Mountain yam,Glutamic acid,205.0,N[C@@H](CCC(O)=O)C(O)=O
Mouse nuts,"Phosphorus, P",175.0,P
Mouse nuts,"Calcium, Ca",22.0,[Ca++]
Muffin,"Sugars, total",27050.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Muffin,Glutamic acid,967.0,N[C@@H](CCC(O)=O)C(O)=O
Muffin,"Sodium, Na",413.0,[Na]
Muffins,"Sugars, total",27050.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Muffins,Glutamic acid,1277.0,N[C@@H](CCC(O)=O)C(O)=O
Mugwort,INULIN,10000.0,OCC1OC(CO)(OCC2(OC3OC(CO)C(O)C(O)C3O)OC(CO)C(O)C2O)C(O)C1O
Mugwort,POTASSIUM,3620.0,[K+]
Mulberries,"Sugars, total",8100.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Mulberries,"Potassium, K",194.0,[K+]
Mulberries,"Calcium, Ca",39.0,[Ca++]
Mung bean,p-Coumaric acid,1.7999999519999998,OC(=O)\C=C\C1=CC=C(O)C=C1
Mung beans,Glutamic acid,4264.0,N[C@@H](CCC(O)=O)C(O)=O
Mung beans,"Sugars, total",4130.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Mung beans,Aspartic acid,752.0,N[C@@H](CC(O)=O)C(O)=O
Mungo beans,Glutamic acid,4126.0,N[C@@H](CCC(O)=O)C(O)=O
